t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_raw,rule_name,rule_conf,fb_stable_count,battery
1789909281.8283343,9288,7.51,4,34,4,DOWN,hold,1,0.10216485,0.000486,,,,,DOWN,DOWN,1.0,43,91.0
1789909281.9206958,9290,0.97,4,34,4,DOWN,hold,1,0.10269397,0.005179,,,,,DOWN,DOWN,1.0,44,91.0
1789909281.9976091,9292,11.56,4,34,4,DOWN,hold,1,0.10276202,0.000663,,,,,DOWN,DOWN,1.0,45,91.0
1789909282.0905173,9294,3.59,4,34,4,DOWN,hold,1,0.10215619,-0.005895,,,,,DOWN,DOWN,1.0,46,91.0
1789909282.1526787,9296,1.0,4,34,4,DOWN,hold,1,0.09915334,-0.029395,,,,,DOWN,DOWN,1.0,47,91.0
1789909282.2612963,9298,7.08,4,34,4,DOWN,hold,1,0.09736488,-0.018037,,,,,DOWN,DOWN,1.0,48,91.0
1789909282.3214955,9300,3.06,4,34,4,DOWN,hold,1,0.0960707,-0.013292,,,,,DOWN,DOWN,1.0,49,91.0
1789909282.4309356,9302,11.86,4,34,4,DOWN,hold,1,0.09483982,-0.012812,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.4918373,9304,7.22,4,34,4,DOWN,hold,1,0.09369831,-0.012036,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.600669,9306,14.21,4,34,4,DOWN,hold,1,0.092238,-0.015585,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.6637597,9308,11.04,4,34,4,DOWN,hold,1,0.09194634,-0.003162,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.7719858,9310,14.71,4,34,4,DOWN,hold,1,0.09246015,0.005588,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.8186688,9312,1.0,4,34,4,DOWN,hold,1,0.09287289,0.004464,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.9276314,9314,9.16,4,34,4,DOWN,hold,1,0.09339711,0.005644,,,,,DOWN,DOWN,1.0,50,91.0
1789909282.9908862,9316,5.34,4,34,4,DOWN,hold,1,0.09369551,0.003195,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.100231,9318,10.11,4,34,4,DOWN,hold,1,0.09437156,0.007215,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.1607819,9320,8.16,4,34,4,DOWN,hold,1,0.09519876,0.008765,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.2560468,9322,2.96,4,34,4,DOWN,hold,1,0.0952866,0.000923,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.3322983,9324,13.97,4,34,4,DOWN,hold,1,0.09573518,0.004708,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.4246008,9326,3.02,4,34,4,DOWN,hold,1,0.09580255,0.000704,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.4872801,9328,3.0,4,34,4,DOWN,hold,1,0.09673578,0.009741,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.5967596,9330,8.98,4,34,4,DOWN,hold,1,0.09785781,0.011599,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.65684,9332,6.42,4,34,4,DOWN,hold,1,0.09787538,0.00018,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.764427,9334,11.91,4,34,4,DOWN,hold,1,0.09772113,-0.001576,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.825269,9336,6.1,4,34,4,DOWN,hold,1,0.09783929,0.001209,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.9333076,9338,14.55,4,34,4,DOWN,hold,1,0.09736974,-0.004799,,,,,DOWN,DOWN,1.0,50,91.0
1789909283.9941247,9340,7.13,4,34,4,DOWN,hold,1,0.09698093,-0.003993,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.0866485,9342,0.97,4,34,4,DOWN,hold,1,0.0972412,0.002684,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.1626318,9344,10.42,4,34,4,DOWN,hold,1,0.09674175,-0.005136,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.2558005,9346,2.99,4,34,4,DOWN,hold,1,0.09659255,-0.001542,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.331292,9348,12.96,4,34,4,DOWN,hold,1,0.09624306,-0.003618,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.4228685,9350,5.52,4,34,4,DOWN,hold,1,0.09652698,0.00295,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.4840088,9352,1.0,4,34,4,DOWN,hold,1,0.09594642,-0.006015,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.590972,9354,7.17,4,34,4,DOWN,hold,1,0.09554119,-0.004224,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.6530972,9356,2.03,4,34,4,DOWN,hold,1,0.09564167,0.001052,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.7620513,9358,8.78,4,34,4,DOWN,hold,1,0.09545322,-0.00197,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.8226848,9360,3.55,4,34,4,DOWN,hold,1,0.09562557,0.001806,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.9321887,9362,13.49,4,34,4,DOWN,hold,1,0.09582258,0.00206,,,,,DOWN,DOWN,1.0,50,91.0
1789909284.993469,9364,9.1,4,34,4,DOWN,hold,1,0.09619619,0.003899,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.085906,9366,0.0,4,34,4,DOWN,hold,1,0.0966974,0.00521,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.1634076,9368,11.9,4,34,4,DOWN,hold,1,0.09710609,0.004227,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.2557445,9370,3.99,4,34,4,DOWN,hold,1,0.09737257,0.002744,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.332322,9372,13.99,4,34,4,DOWN,hold,1,0.09697859,-0.004046,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.4250734,9374,7.02,4,34,4,DOWN,hold,1,0.09654928,-0.004427,,,,,DOWN,DOWN,1.0,50,91.0
1789909285.4866166,9376,2.03,4,34,4,DOWN,hold,1,0.09612145,-0.004431,,,,,DOWN,DOWN,1.0,50,91.0
1789909290.591065,9498,4.17,5,35,5,FORWARD,hold,1,0.02449774,-0.010349,,,,,CENTER,CENTER,0.5,5,90.0
1789909290.6678786,9500,14.97,5,35,5,FORWARD,hold,1,0.02452949,0.001296,,,,,CENTER,CENTER,0.5,6,90.0
1789909290.7595077,9502,7.4,5,35,5,FORWARD,hold,1,0.0246333,0.004232,,,,,CENTER,CENTER,0.5,7,90.0
1789909290.8215678,9504,3.07,5,35,5,FORWARD,hold,1,0.02467953,0.001877,,,,,CENTER,CENTER,0.5,8,90.0
1789909290.930007,9506,10.3,5,35,5,FORWARD,hold,1,0.02475516,0.003064,,,,,CENTER,CENTER,0.5,9,90.0
1789909290.9918249,9508,5.44,5,35,5,FORWARD,hold,1,0.02487989,0.005039,,,,,CENTER,CENTER,0.5,10,90.0
1789909291.1006186,9510,12.45,5,35,5,FORWARD,hold,1,0.02494657,0.00268,,,,,CENTER,CENTER,0.5,11,90.0
1789909291.161522,9512,7.17,5,35,5,FORWARD,hold,1,0.02497137,0.000994,,,,,CENTER,CENTER,0.5,12,90.0
1789909291.3304946,9516,12.07,5,35,5,FORWARD,hold,1,0.02500096,0.001185,,,,,CENTER,CENTER,0.5,13,90.0
1789909291.4229488,9518,3.0,5,35,5,FORWARD,hold,1,0.02506708,0.002645,,,,,CENTER,CENTER,0.5,14,90.0
1789909291.5016608,9520,13.1,5,35,5,FORWARD,hold,1,0.02519816,0.005229,,,,,CENTER,CENTER,0.5,15,90.0
1789909291.5940468,9522,4.46,5,35,5,FORWARD,hold,1,0.02551452,0.012555,,,,,CENTER,CENTER,0.5,16,90.0
1789909291.6568108,9524,4.91,5,35,5,FORWARD,hold,1,0.025672,0.006172,,,,,CENTER,CENTER,0.5,17,90.0
1789909291.7653766,9526,10.04,5,35,5,FORWARD,hold,1,0.02592069,0.009687,,,,,CENTER,CENTER,0.5,18,90.0
1789909291.8264065,9528,6.51,5,35,5,FORWARD,hold,1,0.02612354,0.007826,,,,,CENTER,CENTER,0.5,19,90.0
1789909291.9345915,9530,12.45,5,35,5,FORWARD,hold,1,0.0269063,0.029964,,,,,CENTER,CENTER,0.5,20,90.0
1789909291.9962776,9532,7.0,5,35,5,FORWARD,hold,1,0.02945778,0.094828,,,,,CENTER,CENTER,0.5,21,90.0
1789909292.1050885,9534,11.7,5,35,5,FORWARD,hold,1,0.03407088,0.156601,,,,,CENTER,CENTER,0.5,22,90.0
1789909292.166395,9536,9.2,5,35,5,FORWARD,hold,1,0.04127351,0.211401,,,,,FORWARD,CENTER,0.662,1,90.0
1789909292.2596786,9538,0.97,5,35,5,FORWARD,hold,1,0.05337945,0.29331,,,,,FORWARD,FORWARD,0.6873,2,90.0
1789909292.3377485,9540,11.15,5,35,5,FORWARD,hold,1,0.06873282,0.287627,,,,,UP-FORWARD,UP,0.7081,1,90.0
1789909292.4291239,9542,2.99,5,35,5,FORWARD,hold,1,0.09277833,0.34984,,,,,UP-FORWARD,UP-FORWARD,0.7329,2,90.0
1789909292.4917495,9544,1.0,5,35,5,FORWARD,hold,1,0.122702,0.322529,,,,,UP-FORWARD,UP-FORWARD,0.7568,3,90.0
1789909292.5999937,9546,8.84,5,35,5,FORWARD,hold,1,0.17739333,0.445725,,,,,UP-FORWARD,UP-FORWARD,0.8045,4,90.0
1789909292.6630447,9548,4.26,5,35,5,FORWARD,hold,1,0.24659406,0.390098,,,,,UP-FORWARD,UP-FORWARD,0.8634,5,90.0
1789909292.7720327,9550,12.14,5,35,5,FORWARD,hold,1,0.33517716,0.359226,,,,,UP-FORWARD,UP-FORWARD,0.9496,6,90.0
1789909292.8324795,9552,11.02,5,35,5,FORWARD,hold,1,0.41822805,0.247782,,,,,UP-FORWARD,UP-FORWARD,0.9467,7,90.0
1789909292.9250357,9554,4.17,5,35,5,FORWARD,hold,1,0.49733365,0.189145,,,,,UP-FORWARD,UP-FORWARD,0.9459,8,90.0
1789909293.0019827,9556,14.0,5,35,5,FORWARD,hold,1,0.50022917,0.005822,,,,,UP,UP,0.8814,1,90.0
1789909293.0955594,9558,6.74,5,35,5,FORWARD,hold,1,0.19273043,-0.614716,,,,,BACK,CENTER,0.6564,1,90.0
1789909293.171043,9560,14.2,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.2648294,9562,4.96,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.3260598,9564,4.98,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.435181,9566,14.31,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.4968157,9568,9.83,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.6037223,9570,14.29,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.6656082,9572,7.42,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.7733479,9574,13.85,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.8344479,9576,11.25,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909293.9274557,9578,3.38,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.0036452,9580,14.97,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.0956674,9582,8.08,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.1557732,9584,1.03,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.326297,9588,7.65,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.43412,9590,14.18,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.4961982,9592,9.03,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.6047254,9594,14.79,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.6664712,9596,11.22,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.776073,9598,16.05,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.8360884,9600,15.27,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.9300508,9602,7.01,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909294.990183,9604,2.04,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.0993636,9606,10.09,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.1606493,9608,8.89,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.3320527,9612,15.01,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.4237096,9614,2.64,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.5013752,9616,13.87,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.5646615,9618,12.75,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.6584935,9620,4.96,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.7346072,9622,15.08,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.8275433,9624,7.97,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.905302,9626,12.96,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909295.9972491,9628,8.77,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.059765,9630,3.26,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.1683407,9632,12.51,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.2291768,9634,10.97,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.3224714,9636,1.03,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.400563,9638,14.24,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909296.4940317,9640,7.08,5,35,5,FORWARD,hold,0,,,,,,,,,,1,90.0
1789909301.5649068,9762,11.3,5,36,6,BACK,hold,1,0.20025807,-0.002603,,,,,UP,UP,0.9895,16,90.0
1789909301.657666,9764,7.05,5,36,6,BACK,hold,1,0.20025116,-3.5e-05,,,,,UP,UP,0.9894,17,90.0
1789909301.71962,9766,2.0,5,36,6,BACK,hold,1,0.20029816,0.000235,,,,,UP,UP,0.9868,18,90.0
1789909301.8274176,9768,9.44,5,36,6,BACK,hold,1,0.20028902,-4.6e-05,,,,,UP,UP,0.984,19,90.0
1789909301.8884192,9770,3.76,5,36,6,BACK,hold,1,0.20001537,-0.001366,,,,,UP,UP,0.983,20,90.0
1789909301.9954236,9772,9.15,5,36,6,BACK,hold,1,0.19988075,-0.000673,,,,,UP,UP,0.982,21,90.0
1789909302.0585423,9774,4.27,5,36,6,BACK,hold,1,0.20005094,0.000851,,,,,UP,UP,0.9836,22,90.0
1789909302.166379,9776,13.08,5,36,6,BACK,hold,1,0.20073322,0.003411,,,,,UP,UP,0.9852,23,90.0
1789909302.2287078,9778,7.46,5,36,6,BACK,hold,1,0.20045187,-0.001402,,,,,UP,UP,0.9843,24,90.0
1789909302.3364522,9780,12.2,5,36,6,BACK,hold,1,0.20028172,-0.000849,,,,,UP,UP,0.9843,25,90.0
1789909302.3989766,9782,11.71,5,36,6,BACK,hold,1,0.20011863,-0.000814,,,,,UP,UP,0.983,26,90.0
1789909302.4916184,9784,3.0,5,36,6,BACK,hold,1,0.19962513,-0.002466,,,,,UP,UP,0.98,27,90.0
1789909302.5694735,9786,14.96,5,36,6,BACK,hold,1,0.19810983,-0.007591,,,,,UP,UP,0.9773,28,90.0
1789909302.6632085,9788,8.05,5,36,6,BACK,hold,1,0.19232333,-0.029209,,,,,UP,UP,0.9698,29,90.0
1789909302.724403,9790,2.99,5,36,6,BACK,hold,1,0.18154548,-0.05604,,,,,UP,UP,0.9575,30,90.0
1789909302.8311474,9792,6.28,5,36,6,BACK,hold,1,0.16225036,-0.106283,,,,,UP,UP,0.9358,31,90.0
1789909302.8928773,9794,4.98,5,36,6,BACK,hold,1,0.14226774,-0.123159,,,,,UP,UP,0.9115,32,90.0
1789909302.9996815,9796,12.27,5,36,6,BACK,hold,1,0.12351801,-0.131792,,,,,UP,UP,0.8909,33,90.0
1789909303.0624535,9798,8.52,5,36,6,BACK,hold,1,0.10653313,-0.137509,,,,,UP,UP,0.8672,34,90.0
1789909303.155716,9800,0.97,5,36,6,BACK,hold,1,0.09091587,-0.146595,,,,,UP,UP,0.8417,35,90.0
1789909303.232513,9802,11.24,5,36,6,BACK,hold,1,0.07918221,-0.129061,,,,,UP,UP,0.8201,36,90.0
1789909303.324507,9804,0.0,5,36,6,BACK,hold,1,0.06822216,-0.138416,,,,,UP,UP,0.7992,37,90.0
1789909303.387003,9806,1.0,5,36,6,BACK,hold,1,0.05876291,-0.138654,,,,,UP,UP,0.7785,38,90.0
1789909303.4957533,9808,10.27,5,36,6,BACK,hold,1,0.04977971,-0.152872,,,,,UP,UP,0.7602,39,90.0
1789909303.5573475,9810,2.0,5,36,6,BACK,hold,1,0.04245241,-0.147194,,,,,UP,UP,0.7429,40,90.0
1789909303.6654403,9812,10.49,5,36,6,BACK,hold,1,0.03565915,-0.160021,,,,,UP,UP,0.7251,41,90.0
1789909303.726468,9814,4.04,5,36,6,BACK,hold,1,0.02981696,-0.163834,,,,,UP,UP,0.7088,42,90.0
1789909303.8361442,9816,14.23,5,36,6,BACK,hold,1,0.02353157,-0.210799,,,,,BACK,CENTER,0.6799,1,90.0
1789909303.896407,9818,8.83,5,36,6,BACK,hold,1,0.01841746,-0.21733,,,,,BACK,BACK,0.6478,2,90.0
1789909304.0049639,9820,14.07,5,36,6,BACK,hold,0,,,,,,,,,,2,90.0
1789909304.0654643,9822,7.14,5,36,6,BACK,hold,1,0.01273142,-0.308731,,,,,BACK,BACK,0.6033,3,90.0
1789909304.1596322,9824,1.0,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.237188,9826,13.31,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.298895,9828,3.84,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.3912134,9830,6.23,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.4999676,9832,13.15,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.560758,9834,7.11,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.6695175,9836,15.01,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.7302597,9838,9.98,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.822318,9840,0.98,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.8990045,9842,9.58,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909304.9919956,9844,3.65,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909305.0543957,9846,1.0,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909305.1616018,9848,3.07,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909305.2245407,9850,3.24,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909305.302866,9852,7.73,5,36,6,BACK,hold,1,0.0430399,2.380605,,,,,FORWARD,CENTER,0.6173,1,90.0
1789909305.3942454,9854,6.75,5,36,6,BACK,hold,1,0.08565556,0.990143,,,,,FORWARD,FORWARD,0.6958,2,90.0
1789909305.5052247,9856,16.1,5,36,6,BACK,hold,1,0.11565619,0.350247,,,,,UP-FORWARD,UP,0.7563,1,90.0
1789909305.56599,9858,11.53,5,36,6,BACK,hold,1,0.12576705,0.087422,,,,,UP,UP,0.7791,1,90.0
1789909305.6594622,9860,4.99,5,36,6,BACK,hold,1,0.11962862,-0.048808,,,,,UP,UP,0.7998,2,90.0
1789909305.736726,9862,14.21,5,36,6,BACK,hold,1,0.11025747,-0.078335,,,,,UP,UP,0.803,3,90.0
1789909305.8283594,9864,4.24,5,36,6,BACK,hold,1,0.09628088,-0.126763,,,,,UP,UP,0.7907,4,90.0
1789909305.8906941,9866,3.97,5,36,6,BACK,hold,1,0.08187339,-0.14964,,,,,UP,UP,0.7767,5,90.0
1789909305.99941,9868,12.17,5,36,6,BACK,hold,1,0.06697428,-0.181977,,,,,UP-BACK,UP,0.7578,1,90.0
1789909306.0616417,9870,6.56,5,36,6,BACK,hold,1,0.05443027,-0.187296,,,,,UP-BACK,UP-BACK,0.7379,2,90.0
1789909306.1686532,9872,11.2,5,36,6,BACK,hold,1,0.04248352,-0.219487,,,,,UP-BACK,UP-BACK,0.7136,3,90.0
1789909306.231854,9874,9.62,5,36,6,BACK,hold,1,0.03202705,-0.24613,,,,,BACK,CENTER,0.6903,1,90.0
1789909306.2949643,9876,1.0,5,36,6,BACK,hold,0,,,,,,,,,,1,90.0
1789909306.4031465,9878,14.33,5,36,6,BACK,hold,1,0.02195184,-0.314584,,,,,BACK,BACK,0.6571,2,90.0
1789909306.4958293,9880,6.92,5,36,6,BACK,hold,0,,,,,,,,,,2,90.0
1789909306.557483,9882,4.03,5,36,6,BACK,hold,1,0.01433942,-0.346778,,,,,BACK,BACK,0.6214,3,90.0
1789909306.6663082,9884,11.11,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909306.7264686,9886,7.0,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909306.8339822,9888,9.38,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909306.8961093,9890,5.45,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.0044248,9892,12.99,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.0665526,9894,10.45,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.1605437,9896,2.99,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.2223701,9898,2.04,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.299167,9900,4.08,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.3912842,9902,3.77,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909307.5002892,9904,11.64,5,36,6,BACK,hold,0,,,,,,,,,,3,90.0
1789909312.5557132,10026,4.29,5,37,0,CENTER,hold,1,0.07246233,-0.001984,,,,,CENTER,CENTER,0.5,24,90.0
1789909312.6338403,10028,14.31,5,37,0,CENTER,hold,1,0.07231444,-0.002041,,,,,CENTER,CENTER,0.5,25,90.0
1789909312.7272024,10030,6.05,5,37,0,CENTER,hold,1,0.07228874,-0.000355,,,,,CENTER,CENTER,0.5,26,90.0
1789909312.7885675,10032,2.84,5,37,0,CENTER,hold,1,0.07216933,-0.001652,,,,,CENTER,CENTER,0.5,27,90.0
1789909312.8974454,10034,11.67,5,37,0,CENTER,hold,1,0.07220537,0.000499,,,,,CENTER,CENTER,0.5,28,90.0
1789909312.9574213,10036,4.3,5,37,0,CENTER,hold,1,0.07212633,-0.001095,,,,,CENTER,CENTER,0.5,29,90.0
1789909313.0652947,10038,12.29,5,37,0,CENTER,hold,1,0.07220949,0.001153,,,,,CENTER,CENTER,0.5,30,90.0
1789909313.127277,10040,6.74,5,37,0,CENTER,hold,1,0.07221536,8.1e-05,,,,,CENTER,CENTER,0.5,31,90.0
1789909313.2360642,10042,14.98,5,37,0,CENTER,hold,1,0.07229684,0.001128,,,,,CENTER,CENTER,0.5,32,90.0
1789909313.2638483,10044,1.0,5,37,0,CENTER,hold,1,0.0726197,0.004466,,,,,CENTER,CENTER,0.5,33,90.0
1789909313.3891394,10046,2.08,5,37,0,CENTER,hold,1,0.07278806,0.002318,,,,,CENTER,CENTER,0.5,34,90.0
1789909313.4662194,10048,13.3,5,37,0,CENTER,hold,1,0.07279358,7.6e-05,,,,,CENTER,CENTER,0.5,35,90.0
1789909313.559963,10050,8.01,5,37,0,CENTER,hold,1,0.0728409,0.00065,,,,,CENTER,CENTER,0.5,36,90.0
1789909313.6215565,10052,5.89,5,37,0,CENTER,hold,1,0.07294509,0.00143,,,,,CENTER,CENTER,0.5,37,90.0
1789909313.7299044,10054,9.65,5,37,0,CENTER,hold,1,0.07285551,-0.001228,,,,,CENTER,CENTER,0.5,38,90.0
1789909313.7921896,10056,7.53,5,37,0,CENTER,hold,1,0.0727945,-0.000837,,,,,CENTER,CENTER,0.5,39,90.0
1789909313.9021146,10058,15.01,5,37,0,CENTER,hold,1,0.07268504,-0.001504,,,,,CENTER,CENTER,0.5,40,90.0
1789909313.964593,10060,13.3,5,37,0,CENTER,hold,1,0.0726439,-0.000566,,,,,CENTER,CENTER,0.5,41,90.0
1789909314.0569224,10062,5.76,5,37,0,CENTER,hold,1,0.07263374,-0.00014,,,,,CENTER,CENTER,0.5,42,90.0
1789909314.134564,10064,13.39,5,37,0,CENTER,hold,1,0.07271935,0.001179,,,,,CENTER,CENTER,0.5,43,90.0
1789909314.228515,10066,9.03,5,37,0,CENTER,hold,1,0.07272061,1.7e-05,,,,,CENTER,CENTER,0.5,44,90.0
1789909314.2757783,10068,13.29,5,37,0,CENTER,hold,1,0.07270575,-0.000204,,,,,CENTER,CENTER,0.5,45,90.0
1789909314.3992703,10070,14.21,5,37,0,CENTER,hold,1,0.07276287,0.000786,,,,,CENTER,CENTER,0.5,46,90.0
1789909314.4608252,10072,9.74,5,37,0,CENTER,hold,1,0.07284149,0.00108,,,,,CENTER,CENTER,0.5,47,90.0
1789909314.553691,10074,1.03,5,37,0,CENTER,hold,1,0.07252214,-0.004384,,,,,CENTER,CENTER,0.5,48,90.0
1789909314.6309464,10076,14.68,5,37,0,CENTER,hold,1,0.0723546,-0.00231,,,,,CENTER,CENTER,0.5,49,90.0
1789909314.7244906,10078,8.69,5,37,0,CENTER,hold,1,0.07238562,0.000429,,,,,CENTER,CENTER,0.5,50,90.0
1789909314.8010712,10080,14.28,5,37,0,CENTER,hold,1,0.07245046,0.000896,,,,,CENTER,CENTER,0.5,50,90.0
1789909314.89632,10082,12.23,5,37,0,CENTER,hold,1,0.07261015,0.002204,,,,,CENTER,CENTER,0.5,50,90.0
1789909314.956784,10084,4.54,5,37,0,CENTER,hold,1,0.07272587,0.001594,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.0660062,10086,13.99,5,37,0,CENTER,hold,1,0.07282948,0.001425,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.127744,10088,10.97,5,37,0,CENTER,hold,1,0.07301792,0.002587,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.2208912,10090,3.04,5,37,0,CENTER,hold,1,0.07305402,0.000494,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.2661557,10092,5.49,5,37,0,CENTER,hold,1,0.07319301,0.001903,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.39149,10094,7.03,5,37,0,CENTER,hold,1,0.07325124,0.000796,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.4528036,10096,1.0,5,37,0,CENTER,hold,1,0.07321484,-0.000497,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.5613837,10098,7.14,5,37,0,CENTER,hold,1,0.07328276,0.000928,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.6229556,10100,5.11,5,37,0,CENTER,hold,1,0.07339315,0.001506,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.7315073,10102,11.31,5,37,0,CENTER,hold,1,0.07337595,-0.000234,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.791289,10104,6.35,5,37,0,CENTER,hold,1,0.073392,0.000219,,,,,CENTER,CENTER,0.5,50,90.0
1789909315.9000168,10106,13.19,5,37,0,CENTER,hold,1,0.0732878,-0.00142,,,,,CENTER,CENTER,0.5,50,90.0
