t;bat;h;tof;yaw;vgx;vgy;vgz
1770209025.6376455;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209026.6569216;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209027.6775475;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209028.6977866;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209029.7141116;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209030.730657;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209031.7487168;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209032.7647185;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209033.780005;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209034.7823253;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209035.7976153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209036.8178842;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209037.83317;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209038.8475208;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209039.8687913;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209040.8890631;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209041.9073398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209042.9236252;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209043.9409034;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209044.9611747;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209045.9774625;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209046.9957354;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209048.0018787;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209049.0181956;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209050.0344787;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209051.0357687;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209052.0560405;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209053.0733573;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209054.0926304;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209055.1119068;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209056.130152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209057.130511;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209058.1497915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209059.1710558;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209060.173376;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209061.192654;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209062.2079372;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209063.225186;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209064.2425;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209065.257788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209066.2760642;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209067.2953396;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209068.2976608;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209069.3149438;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209070.3351815;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209071.3405275;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209072.3707747;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209073.3900142;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209074.4043386;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209075.4215841;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209076.4388976;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209077.4581401;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209078.47446;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209079.5066648;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209080.550873;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209081.579711;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209082.5939994;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209083.5941064;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209084.6103895;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209085.611713;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209086.6269963;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209087.6472392;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209088.6645188;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209089.6829205;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209090.7012005;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209091.7214386;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209092.7225509;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209093.7378504;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209094.759107;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209095.7803907;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209096.801661;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209097.818937;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209098.835232;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209099.8513613;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209100.8536477;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209101.8669696;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209102.8854058;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209103.903685;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209104.9249542;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209105.9262762;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209106.9445534;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209107.9598458;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209108.9791155;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209109.9804385;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209110.981362;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209111.9987025;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209113.0129914;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209114.0332315;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209115.0495498;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209116.0698214;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209117.0890954;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209118.1053457;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209119.1193376;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209120.135621;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209121.1519082;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209122.1532276;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209123.1714745;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209124.1907613;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209125.2110226;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209126.229532;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209127.2325175;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209128.2512982;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209129.2665844;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209130.2848625;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209131.2880237;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209132.3072994;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209133.3265743;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209134.3447654;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209135.3620462;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209136.3812902;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209137.3996027;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209138.4188426;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209139.436157;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209140.4554348;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209141.4590976;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209142.4723885;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209143.4886742;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209144.5009995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209145.5162852;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209146.5311391;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209147.546425;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209148.5623934;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209149.5816712;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209150.6009462;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209151.6231778;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209152.640494;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209153.6574504;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209154.674729;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209155.6919775;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209156.6929514;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209157.7212377;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209158.7403226;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209159.7645497;18.0;0.0;10.0;93.0;0.0;0.0;0.0
