t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899497.4716063,9157,8.01,2.5,1,1,220,220,0.2727,0,7.445,90.0,7
1789899497.5025218,9158,8.01,2.5,1,1,220,220,0.2663,0,7.414,90.0,7
1789899497.5324073,9159,5.98,2.5,1,1,220,220,0.267,0,8.105,90.0,7
1789899497.5782847,9160,3.99,2.5,1,1,220,220,0.2626,0,8.498,90.0,7
1789899497.6402295,9161,8.03,2.5,1,0,220,220,,,,90.0,7
1789899497.6704674,9162,5.23,2.5,1,0,220,220,,,,90.0,7
1789899497.701611,9163,10.2,2.5,1,0,220,220,,,,90.0,7
1789899497.7641923,9164,4.86,2.5,1,1,214,214,0.214,0,8.755,90.0,7
1789899497.8105838,9165,10.97,2.5,1,1,214,214,0.2144,0,7.518,90.0,7
1789899497.8415005,9166,9.97,2.5,1,1,214,214,0.2061,0,6.083,90.0,7
1789899497.8724177,9167,5.98,2.5,1,1,214,214,0.2121,0,6.286,90.0,7
1789899497.9342854,9168,8.01,2.5,1,1,214,214,0.2113,0,7.907,90.0,7
1789899497.96517,9169,2.99,2.5,1,1,214,214,0.2152,0,8.447,90.0,7
1789899498.0115721,9170,14.96,2.5,1,1,214,214,0.212,0,7.142,90.0,7
1789899498.0275297,9171,1.99,2.5,1,1,214,214,0.2032,0,8.203,90.0,7
1789899498.1041827,9172,10.77,2.5,1,1,214,214,0.224,0,8.381,90.0,7
1789899498.1356125,9173,8.49,2.5,1,0,214,214,,,,90.0,7
1789899498.16653,9174,6.98,2.5,1,0,214,214,,,,90.0,7
1789899498.2125585,9175,14.58,2.5,1,0,214,214,,,,90.0,7
1789899498.2743134,9176,14.83,2.5,1,1,206,206,0.2093,0,8.775,90.0,7
1789899498.300247,9177,2.99,2.5,1,1,206,206,0.2066,0,8.242,90.0,7
1789899498.3361812,9178,4.02,2.5,1,1,206,206,0.2034,0,8.269,90.0,7
1789899498.366111,9179,4.03,2.5,1,1,206,206,0.1937,0,8.365,90.0,7
1789899498.4291139,9180,3.12,2.5,1,1,206,206,0.1938,0,8.059,90.0,7
1789899498.4750285,9181,12.97,2.5,1,1,206,206,0.188,0,8.293,90.0,7
1789899498.5059114,9182,11.97,2.5,1,1,206,206,0.1811,0,7.378,90.0,7
1789899498.5368273,9183,8.98,2.5,1,1,206,206,0.1926,0,9.103,90.0,7
1789899498.5837426,9184,10.01,2.5,1,1,206,206,0.1774,0,6.149,90.0,7
1789899498.6300876,9185,4.99,2.5,1,0,206,206,,,,90.0,7
1789899498.6773388,9186,14.95,2.5,1,0,206,206,,,,90.0,7
1789899498.707352,9187,10.08,2.5,1,0,206,206,,,,90.0,7
1789899498.768914,9188,8.47,2.5,1,1,220,220,0.2388,0,8.797,90.0,7
1789899498.8004816,9189,4.99,2.5,1,1,220,220,0.2422,0,10.447,90.0,7
1789899498.831441,9190,6.02,2.5,1,1,220,220,0.241,0,9.66,90.0,7
1789899498.8773217,9191,13.0,2.5,1,1,220,220,0.2421,0,7.74,90.0,7
1789899498.939118,9192,12.96,2.5,1,1,220,220,0.2357,0,6.382,90.0,7
1789899498.9700348,9193,7.98,2.5,1,1,220,220,0.2388,0,6.182,90.0,7
1789899498.999955,9194,4.99,2.5,1,1,220,220,0.2304,0,8.124,90.0,7
1789899499.0313792,9195,3.99,2.5,1,1,220,220,0.2175,0,7.665,90.0,7
1789899499.093274,9196,1.06,2.5,1,1,220,220,0.2085,0,6.291,90.0,7
1789899499.140132,9197,13.01,2.5,1,0,220,220,,,,90.0,7
1789899499.1700082,9198,3.96,2.5,1,0,220,220,,,,90.0,7
1789899499.2009609,9199,5.99,2.5,1,0,220,220,,,,90.0,7
1789899499.2626588,9200,4.02,2.5,1,1,229,229,0.2256,0,8.147,90.0,7
1789899499.294542,9201,1.0,2.5,1,1,229,229,0.2163,0,7.493,90.0,7
1789899499.3404186,9202,13.96,2.5,1,1,229,229,0.218,0,8.066,90.0,7
1789899499.3713362,9203,8.98,2.5,1,1,229,229,0.22,0,7.786,90.0,7
1789899499.433878,9204,8.03,2.5,1,1,229,229,0.2168,0,6.448,90.0,7
1789899499.4643216,9205,1.0,2.5,1,1,229,229,0.2087,0,6.193,90.0,7
1789899499.511196,9206,14.96,2.5,1,1,229,229,0.218,0,7.704,90.0,7
1789899499.5421133,9207,14.96,2.5,1,1,229,229,0.2224,0,7.653,90.0,7
1789899499.5879903,9208,12.96,2.5,1,1,229,229,0.2189,0,9.463,90.0,7
1789899499.6348822,9209,7.98,2.5,1,0,229,229,,,,90.0,7
1789899499.665313,9210,4.6,2.5,1,0,229,229,,,,90.0,7
1789899499.6968331,9211,2.05,2.5,1,0,229,229,,,,90.0,7
1789899499.7742243,9212,13.19,2.5,1,1,221,221,0.211,0,9.313,90.0,7
1789899499.8006713,9213,6.98,2.5,1,1,221,221,0.2188,0,8.449,90.0,7
1789899499.83708,9214,10.97,2.5,1,1,221,221,0.2099,0,7.985,90.0,7
1789899499.8679972,9215,1.0,2.5,1,1,221,221,0.2113,0,7.572,90.0,7
1789899499.9289236,9216,3.08,2.5,1,1,221,221,0.212,0,6.328,90.0,7
1789899499.9757102,9217,11.97,2.5,1,1,221,221,0.211,0,8.259,90.0,7
1789899500.0076246,9218,12.96,2.5,1,1,221,221,0.2051,0,7.52,90.0,7
1789899500.0370803,9219,9.0,2.5,1,1,221,221,0.2165,0,8.388,90.0,7
1789899500.099885,9220,8.98,2.5,1,1,221,221,0.2114,0,6.257,90.0,7
1789899500.1467588,9221,9.97,2.5,1,0,221,221,,,,90.0,7
1789899500.1622922,9222,0.96,2.5,1,0,221,221,,,,90.0,7
1789899500.2085006,9223,11.55,2.5,1,0,221,221,,,,90.0,7
1789899500.270598,9224,10.08,2.5,1,1,202,202,0.1897,0,8.141,90.0,7
1789899500.3015547,9225,6.02,2.5,1,1,202,202,0.2261,0,9.258,90.0,7
1789899500.3324673,9226,5.02,2.5,1,1,202,202,0.2232,0,8.879,90.0,7
1789899500.3783526,9227,14.97,2.5,1,1,202,202,0.2158,0,7.783,90.0,7
1789899500.4405758,9228,6.89,2.5,1,1,202,202,0.1779,0,6.299,90.0,7
1789899500.4725332,9229,11.0,2.5,1,1,202,202,0.1718,0,6.765,90.0,7
1789899500.502454,9230,11.01,2.5,1,1,202,202,0.1839,0,7.654,90.0,7
1789899500.5343692,9231,5.03,2.5,1,1,202,202,0.1851,0,7.655,90.0,7
1789899500.580241,9232,6.02,2.5,1,1,202,202,0.1763,0,7.709,90.0,7
1789899500.6426725,9233,14.02,2.5,1,0,202,202,,,,90.0,7
1789899500.6742346,9234,12.83,2.5,1,0,202,202,,,,90.0,7
1789899500.7044735,9235,5.53,2.5,1,0,202,202,,,,90.0,7
1789899500.7669601,9236,5.43,2.5,1,1,225,225,0.2326,0,8.772,90.0,7
1789899500.7967525,9237,2.99,2.5,1,1,225,225,0.2256,0,11.771,90.0,7
1789899500.8416588,9238,12.99,2.5,1,1,225,225,0.229,0,8.115,90.0,7
1789899500.8735454,9239,12.96,2.5,1,1,225,225,0.227,0,7.498,90.0,7
1789899500.9348938,9240,6.99,2.5,1,1,225,225,0.2199,0,7.579,90.0,7
1789899500.9658039,9241,4.99,2.5,1,1,225,225,0.2259,0,7.463,90.0,7
1789899500.997718,9242,2.99,2.5,1,1,225,225,0.2272,0,7.337,90.0,7
1789899501.0436118,9243,14.96,2.5,1,1,225,225,0.2201,0,7.7,90.0,7
1789899501.1055424,9244,13.03,2.5,1,1,225,225,0.2129,0,6.318,90.0,7
1789899501.1369715,9245,6.49,2.5,1,0,225,225,,,,90.0,7
1789899501.167961,9246,8.05,2.5,1,0,225,225,,,,90.0,7
1789899501.198396,9247,4.5,2.5,1,0,225,225,,,,90.0,7
1789899501.2751205,9248,14.26,2.5,1,1,223,223,0.2389,0,8.745,90.0,7
1789899501.300498,9249,1.99,2.5,1,1,223,223,0.2319,0,8.394,90.0,7
1789899501.336402,9250,8.98,2.5,1,1,223,223,0.2299,0,8.134,90.0,7
1789899501.3673186,9251,2.99,2.5,1,1,223,223,0.2407,0,7.903,90.0,7
1789899501.4441855,9252,14.83,2.5,1,1,223,223,0.2556,0,8.449,90.0,7
1789899501.4631393,9253,1.99,2.5,1,1,223,223,0.2601,0,10.126,90.0,7
1789899501.5050607,9254,12.0,2.5,1,1,223,223,0.2565,0,7.645,90.0,7
1789899501.5359774,9255,11.0,2.5,1,1,223,223,0.2603,0,6.628,90.0,7
1789899501.5828598,9256,8.02,2.5,1,1,223,223,0.2463,0,8.383,90.0,7
1789899501.6286976,9257,0.0,2.5,1,0,223,223,,,,90.0,7
1789899501.6744523,9258,11.67,2.5,1,0,223,223,,,,90.0,7
1789899501.7058496,9259,9.63,2.5,1,0,223,223,,,,90.0,7
1789899501.7681339,9260,7.07,2.5,1,1,227,227,0.2422,0,8.661,90.0,7
1789899501.7980566,9261,2.03,2.5,1,1,227,227,0.2496,0,8.549,90.0,7
1789899501.8435252,9262,11.98,2.5,1,1,227,227,0.2464,0,7.848,90.0,7
1789899501.8744397,9263,9.02,2.5,1,1,227,227,0.2375,0,8.313,90.0,7
1789899501.9362786,9264,5.03,2.5,1,1,227,227,0.2476,0,6.326,90.0,7
1789899501.9831092,9265,9.97,2.5,1,1,227,227,0.2494,0,9.603,90.0,7
1789899502.0010612,9266,2.99,2.5,1,1,227,227,0.2543,0,8.486,90.0,7
1789899502.044452,9267,13.96,2.5,1,1,227,227,0.2504,0,9.25,90.0,7
1789899502.1042914,9268,1.99,2.5,1,1,227,227,0.2492,0,7.917,90.0,7
1789899502.136207,9269,4.99,2.5,1,0,227,227,,,,90.0,7
1789899502.1679776,9270,2.85,2.5,1,0,227,227,,,,90.0,7
1789899502.2141483,9271,13.71,2.5,1,0,227,227,,,,90.0,7
1789899502.2767777,9272,8.58,2.5,1,1,216,216,0.1811,0,6.399,90.0,7
1789899502.305731,9273,8.01,2.5,1,1,216,216,0.2159,0,9.511,90.0,7
1789899502.33861,9274,4.99,2.5,1,1,216,216,0.227,0,9.036,90.0,7
1789899502.368528,9275,1.0,2.5,1,1,216,216,0.236,0,9.546,90.0,7
1789899502.4459095,9276,14.04,2.5,1,1,216,216,0.1827,0,7.781,90.0,7
1789899502.476825,9277,9.01,2.5,1,1,216,216,0.0943,0,8.657,90.0,7
1789899502.50771,9278,8.98,2.5,1,1,216,216,0.1331,0,8.3,90.0,7
1789899502.5386274,9279,7.98,2.5,1,1,216,216,0.1388,0,8.309,90.0,7
1789899502.5845056,9280,12.96,2.5,1,1,216,216,0.1333,0,8.308,90.0,7
1789899502.646897,9281,13.52,2.5,1,0,216,216,,,,90.0,7
1789899502.679075,9282,14.94,2.5,1,0,216,216,,,,90.0,7
1789899502.7080853,9283,9.25,2.5,1,0,216,216,,,,90.0,7
1789899502.770607,9284,5.1,2.5,1,1,127,127,0.2688,0,8.785,90.0,7
1789899502.8014853,9285,2.03,2.5,1,1,127,127,0.3404,0,11.522,90.0,7
1789899502.8489408,9286,10.01,2.5,1,1,127,127,0.3615,0,8.534,90.0,7
1789899502.8808231,9287,14.96,2.5,1,1,127,127,0.334,0,7.638,90.0,7
1789899502.9407055,9288,8.02,2.5,1,1,127,127,0.2307,0,6.21,90.0,7
1789899502.9715788,9289,4.99,2.5,1,1,127,127,0.1758,0,6.173,90.0,7
1789899503.002525,9290,2.02,2.5,1,1,127,127,0.2067,0,8.576,90.0,7
1789899503.0489156,9291,14.99,2.5,1,1,127,127,0.2267,0,7.528,90.0,7
1789899503.109749,9292,9.01,2.5,1,1,127,127,0.1984,0,6.367,90.0,7
1789899503.1406329,9293,3.99,2.5,1,0,127,127,,,,90.0,7
1789899503.1705537,9294,3.99,2.5,1,0,127,127,,,,90.0,7
1789899503.2017686,9295,1.05,2.5,1,0,127,127,,,,90.0,7
1789899503.2782295,9296,5.04,2.5,1,1,138,138,0.3987,0,8.752,90.0,7
1789899503.306063,9297,6.98,2.5,1,1,138,138,0.2273,0,9.248,90.0,7
1789899503.341004,9298,3.02,2.5,1,1,138,138,0.18,0,9.004,90.0,7
1789899503.3719282,9299,8.02,2.5,1,1,138,138,0.1721,0,8.084,90.0,7
1789899503.4497745,9300,11.97,2.5,1,1,138,138,0.2713,0,9.705,90.0,7
1789899503.4816906,9301,10.97,2.5,1,1,138,138,0.3016,0,8.672,90.0,7
1789899503.51061,9302,8.98,2.5,1,1,138,138,0.2587,0,6.639,90.0,7
1789899503.540531,9303,8.98,2.5,1,1,138,138,0.303,0,8.3,90.0,7
1789899503.5864081,9304,13.96,2.5,1,1,138,138,0.2242,0,6.479,90.0,7
1789899503.6482813,9305,15.49,2.5,1,0,138,138,,,,90.0,7
1789899503.6793857,9306,10.64,2.5,1,0,138,138,,,,90.0,7
1789899503.7107198,9307,7.74,2.5,1,0,138,138,,,,90.0,7
1789899503.772933,9308,7.88,2.5,1,1,189,189,0.0671,0,8.713,90.0,7
1789899503.8188512,9309,13.0,2.5,1,1,189,189,0.0806,0,11.132,90.0,7
1789899503.839336,9310,4.98,2.5,1,1,189,189,0.134,0,7.54,90.0,7
1789899503.866264,9311,1.0,2.5,1,1,189,189,0.1654,0,7.761,90.0,7
1789899503.9432685,9312,11.71,2.5,1,1,189,189,0.1947,0,8.429,90.0,7
1789899503.9751716,9313,8.01,2.5,1,1,189,189,0.2228,0,9.036,90.0,7
1789899504.0050933,9314,6.99,2.5,1,1,189,189,0.2168,0,7.917,90.0,7
1789899504.0363417,9315,4.32,2.5,1,1,189,189,0.2413,0,7.702,90.0,7
1789899504.11343,9316,14.21,2.5,1,1,189,189,0.15,0,8.479,90.0,7
1789899504.144966,9317,11.58,2.5,1,0,189,189,,,,90.0,7
1789899504.176885,9318,13.0,2.5,1,0,189,189,,,,90.0,7
1789899504.2073596,9319,7.72,2.5,1,0,189,189,,,,90.0,7
1789899504.269334,9320,5.06,2.5,1,0,189,189,,,,90.0,7
1789899504.3014586,9321,3.03,2.5,1,0,189,189,,,,90.0,7
1789899504.331119,9322,1.03,2.5,1,0,189,189,,,,90.0,7
1789899504.377712,9323,11.23,2.5,1,0,189,189,,,,90.0,7
1789899504.439705,9324,7.52,2.5,1,0,189,189,,,,90.0,7
1789899504.4701967,9325,8.97,2.5,1,0,189,189,,,,90.0,7
1789899504.5011163,9326,2.03,2.5,0,0,189,189,,,,90.0,7
1789899504.5319953,9327,1.0,2.5,0,0,189,189,,,,90.0,7
1789899508.3422017,9418,13.38,3.0,0,0,189,189,,,,90.0,8
1789899508.3736675,9419,1.97,3.0,0,0,189,189,,,,90.0,8
1789899508.4036613,9420,5.93,3.0,0,0,189,189,,,,90.0,8
1789899508.4664426,9421,1.03,3.0,0,0,189,189,,,,90.0,8
1789899508.4962935,9422,1.03,3.0,0,0,189,189,,,,90.0,8
1789899508.5424716,9423,10.69,3.0,0,0,189,189,,,,90.0,8
1789899508.572801,9424,9.71,3.0,0,0,189,189,,,,90.0,8
1789899508.6204622,9425,14.11,3.0,0,0,189,189,,,,90.0,8
1789899508.666122,9426,1.0,3.0,0,0,189,189,,,,90.0,8
1789899508.696076,9427,2.03,3.0,0,0,189,189,,,,90.0,8
1789899508.742585,9428,14.96,3.0,0,0,189,189,,,,90.0,8
1789899508.8041239,9429,8.57,3.0,0,0,189,189,,,,90.0,8
1789899508.8347929,9430,5.06,3.0,0,0,189,189,,,,90.0,8
1789899508.8667035,9431,3.96,3.0,0,0,189,189,,,,90.0,8
1789899508.897163,9432,1.59,3.0,0,0,189,189,,,,90.0,8
1789899508.974248,9433,8.95,3.0,0,0,189,189,,,,90.0,8
1789899509.0051575,9434,9.34,3.0,0,0,189,189,,,,90.0,8
1789899509.0360658,9435,6.8,3.0,0,0,189,189,,,,90.0,8
1789899509.0666344,9436,3.07,3.0,0,0,189,189,,,,90.0,8
1789899509.1449718,9437,15.15,3.0,0,0,189,189,,,,90.0,8
1789899509.1761148,9438,9.55,3.0,0,0,189,189,,,,90.0,8
1789899509.2074063,9439,10.21,3.0,0,0,189,189,,,,90.0,8
1789899509.2373831,9440,6.09,3.0,0,0,189,189,,,,90.0,8
1789899509.3147147,9441,9.77,3.0,0,0,189,189,,,,90.0,8
1789899509.3315022,9442,2.03,3.0,0,0,189,189,,,,90.0,8
1789899509.3770232,9443,15.08,3.0,0,0,189,189,,,,90.0,8
1789899509.408274,9444,12.91,3.0,0,0,189,189,,,,90.0,8
1789899509.4715078,9445,8.12,3.0,0,0,189,189,,,,90.0,8
1789899509.5012784,9446,4.08,3.0,0,0,189,189,,,,90.0,8
1789899509.5329368,9447,1.03,3.0,0,0,189,189,,,,90.0,8
1789899509.5787015,9448,14.61,3.0,0,0,189,189,,,,90.0,8
1789899509.6099358,9449,3.08,3.0,0,0,189,189,,,,90.0,8
1789899509.6739278,9450,6.7,3.0,0,0,189,189,,,,90.0,8
1789899509.7032158,9451,6.66,3.0,0,0,189,189,,,,90.0,8
1789899509.7337787,9452,2.08,3.0,0,0,189,189,,,,90.0,8
1789899509.8111286,9453,15.09,3.0,0,0,189,189,,,,90.0,8
1789899509.842048,9454,13.96,3.0,0,0,189,189,,,,90.0,8
1789899509.873169,9455,10.09,3.0,0,0,189,189,,,,90.0,8
1789899509.9044633,9456,5.11,3.0,0,0,189,189,,,,90.0,8
1789899509.9801574,9457,13.42,3.0,0,0,189,189,,,,90.0,8
1789899510.0110826,9458,11.64,3.0,0,0,189,189,,,,90.0,8
1789899510.0428574,9459,10.44,3.0,0,0,189,189,,,,90.0,8
1789899510.07221,9460,8.48,3.0,0,0,189,189,,,,90.0,8
1789899510.1343093,9461,6.01,3.0,0,0,189,189,,,,90.0,8
1789899510.1648867,9462,0.97,3.0,0,0,189,189,,,,90.0,8
1789899510.196205,9463,0.0,3.0,0,0,189,189,,,,90.0,8
1789899510.2427268,9464,13.62,3.0,0,0,189,189,,,,90.0,8
1789899510.305366,9465,4.35,3.0,0,0,189,189,,,,90.0,8
1789899510.3358014,9466,9.84,3.0,0,0,189,189,,,,90.0,8
1789899510.365897,9467,6.17,3.0,0,0,189,189,,,,90.0,8
1789899510.3980706,9468,3.59,3.0,0,0,189,189,,,,90.0,8
1789899510.4747403,9469,13.92,3.0,0,0,189,189,,,,90.0,8
1789899510.505625,9470,11.06,3.0,0,0,189,189,,,,90.0,8
1789899510.5370493,9471,6.97,3.0,0,0,189,189,,,,90.0,8
1789899510.56906,9472,7.61,3.0,0,0,189,189,,,,90.0,8
1789899510.6153462,9473,7.47,3.0,0,0,189,189,,,,90.0,8
1789899510.675876,9474,11.04,3.0,0,0,189,189,,,,90.0,8
1789899510.7077963,9475,14.04,3.0,0,0,189,189,,,,90.0,8
1789899510.740355,9476,11.61,3.0,1,1,161,161,0.1533,0,7.852,90.0,8
1789899510.8016636,9477,9.48,3.0,1,1,161,161,0.2113,0,8.104,90.0,8
1789899510.8335793,9478,2.96,3.0,1,1,161,161,0.2286,0,7.759,90.0,8
1789899510.8794565,9479,12.97,3.0,1,1,161,161,0.1947,0,6.541,90.0,8
1789899510.91093,9480,4.02,3.0,1,1,161,161,0.1813,0,7.444,90.0,8
1789899510.9717653,9481,12.0,3.0,1,1,161,161,0.1798,0,8.16,90.0,8
1789899511.0036488,9482,7.98,3.0,1,1,161,161,0.2081,0,6.69,90.0,8
1789899511.0325692,9483,6.98,3.0,1,1,161,161,0.2054,0,7.713,90.0,8
1789899511.063487,9484,2.99,3.0,1,1,161,161,0.2003,0,7.995,90.0,8
1789899511.1411715,9485,13.51,3.0,1,0,161,161,,,,90.0,8
1789899511.171545,9486,10.22,3.0,1,0,161,161,,,,90.0,8
1789899511.2030072,9487,7.46,3.0,1,0,161,161,,,,90.0,8
1789899511.233962,9488,8.03,3.0,1,0,161,161,,,,90.0,8
1789899511.297416,9489,3.74,3.0,1,0,161,161,,,,90.0,8
1789899511.3427565,9490,11.88,3.0,1,0,161,161,,,,90.0,8
1789899511.3739781,9491,14.05,3.0,1,0,161,161,,,,90.0,8
1789899511.4044876,9492,9.54,3.0,1,0,161,161,,,,90.0,8
1789899511.4657354,9493,5.4,3.0,0,0,161,161,,,,90.0,8
1789899511.4964097,9494,1.0,3.0,0,0,161,161,,,,90.0,8
1789899511.542969,9495,14.81,3.0,0,0,161,161,,,,90.0,8
1789899511.573144,9496,11.19,3.0,0,0,161,161,,,,90.0,8
1789899511.6192782,9497,11.95,3.0,0,0,161,161,,,,90.0,8
1789899511.6659825,9498,2.03,3.0,0,0,161,161,,,,90.0,8
1789899511.6977963,9499,5.54,3.0,0,0,161,161,,,,90.0,8
1789899511.7285044,9500,1.93,3.0,0,0,161,161,,,,90.0,8
1789899511.806674,9501,11.87,3.0,0,0,161,161,,,,90.0,8
1789899511.8366232,9502,5.98,3.0,0,0,161,161,,,,90.0,8
1789899511.8682141,9503,7.69,3.0,0,0,161,161,,,,90.0,8
1789899511.9007277,9504,1.99,3.0,0,0,161,161,,,,90.0,8
1789899511.9775586,9505,14.82,3.0,0,0,161,161,,,,90.0,8
1789899512.0077474,9506,14.4,3.0,0,0,161,161,,,,90.0,8
1789899512.0397136,9507,13.54,3.0,0,0,161,161,,,,90.0,8
1789899512.068633,9508,8.06,3.0,0,0,161,161,,,,90.0,8
1789899512.1308112,9509,4.87,3.0,0,0,161,161,,,,90.0,8
1789899512.17721,9510,14.77,3.0,0,0,161,161,,,,90.0,8
1789899512.208189,9511,12.94,3.0,0,0,161,161,,,,90.0,8
1789899512.237941,9512,12.63,3.0,0,0,161,161,,,,90.0,8
1789899512.3003197,9513,5.0,3.0,0,0,161,161,,,,90.0,8
1789899512.3302236,9514,4.88,3.0,0,0,161,161,,,,90.0,8
1789899512.3764343,9515,14.19,3.0,0,0,161,161,,,,90.0,8
1789899512.4078448,9516,13.0,3.0,0,0,161,161,,,,90.0,8
1789899512.4696898,9517,3.58,3.0,0,0,161,161,,,,90.0,8
1789899512.49909,9518,5.06,3.0,0,0,161,161,,,,90.0,8
1789899512.5298784,9519,1.04,3.0,0,0,161,161,,,,90.0,8
1789899512.5607338,9520,3.04,3.0,0,0,161,161,,,,90.0,8
1789899512.606691,9521,1.0,3.0,0,0,161,161,,,,90.0,8
1789899512.668138,9522,4.07,3.0,0,0,161,161,,,,90.0,8
1789899512.6993878,9523,6.77,3.0,0,0,161,161,,,,90.0,8
1789899512.7294908,9524,2.58,3.0,1,1,215,215,0.251,0,7.882,90.0,8
1789899512.8059254,9525,14.6,3.0,1,1,215,215,0.2464,0,6.022,90.0,8
1789899512.8378804,9526,10.98,3.0,1,1,215,215,0.2466,0,8.152,90.0,8
1789899512.8687615,9527,6.98,3.0,1,1,215,215,0.2449,0,8.033,90.0,8
1789899512.898698,9528,6.0,3.0,1,1,215,215,0.2345,0,8.351,90.0,8
1789899512.960532,9529,1.0,3.0,1,1,215,215,0.2338,0,9.002,90.0,8
1789899513.0074382,9530,12.0,3.0,1,1,215,215,0.2388,0,7.308,90.0,8
1789899513.038364,9531,14.0,3.0,1,1,215,215,0.2373,0,7.929,90.0,8
1789899513.06928,9532,10.01,3.0,1,1,215,215,0.2275,0,8.304,90.0,8
1789899513.1310916,9533,5.98,3.0,1,0,215,215,,,,90.0,8
1789899513.1764958,9534,13.22,3.0,1,0,215,215,,,,90.0,8
1789899513.2078807,9535,12.9,3.0,1,0,215,215,,,,90.0,8
1789899513.2389731,9536,8.29,3.0,1,0,215,215,,,,90.0,8
1789899513.300326,9537,7.36,3.0,1,0,215,215,,,,90.0,8
1789899513.3326542,9538,3.03,3.0,1,0,215,215,,,,90.0,8
1789899513.3642282,9539,4.57,3.0,1,0,215,215,,,,90.0,8
1789899513.3961203,9540,3.0,3.0,1,0,215,215,,,,90.0,8
1789899513.4735029,9541,14.72,3.0,0,0,215,215,,,,90.0,8
1789899513.5037832,9542,10.46,3.0,0,0,215,215,,,,90.0,8
1789899513.5349534,9543,5.04,3.0,0,0,215,215,,,,90.0,8
1789899513.5655527,9544,5.21,3.0,0,0,215,215,,,,90.0,8
1789899513.6110208,9545,4.04,3.0,0,0,215,215,,,,90.0,8
1789899513.6744862,9546,12.11,3.0,0,0,215,215,,,,90.0,8
1789899513.703841,9547,9.17,3.0,0,0,215,215,,,,90.0,8
1789899513.7350438,9548,9.25,3.0,0,0,215,215,,,,90.0,8
1789899513.796798,9549,5.69,3.0,0,0,215,215,,,,90.0,8
1789899513.8438745,9550,15.01,3.0,0,0,215,215,,,,90.0,8
1789899513.875134,9551,12.67,3.0,0,0,215,215,,,,90.0,8
1789899513.9053073,9552,12.37,3.0,0,0,215,215,,,,90.0,8
1789899513.965626,9553,6.08,3.0,0,0,215,215,,,,90.0,8
1789899513.996664,9554,5.04,3.0,0,0,215,215,,,,90.0,8
1789899514.042359,9555,13.73,3.0,0,0,215,215,,,,90.0,8
1789899514.0735855,9556,10.64,3.0,0,0,215,215,,,,90.0,8
1789899514.1048043,9557,11.46,3.0,0,0,215,215,,,,90.0,8
1789899514.1668224,9558,10.14,3.0,0,0,215,215,,,,90.0,8
1789899514.1976717,9559,1.99,3.0,0,0,215,215,,,,90.0,8
1789899514.228255,9560,3.09,3.0,0,0,215,215,,,,90.0,8
1789899514.2743134,9561,7.51,3.0,0,0,215,215,,,,90.0,8
1789899514.3367288,9562,11.97,3.0,0,0,215,215,,,,90.0,8
1789899514.3686728,9563,5.37,3.0,0,0,215,215,,,,90.0,8
1789899514.3989322,9564,6.98,3.0,0,0,215,215,,,,90.0,8
1789899514.4457428,9565,14.38,3.0,0,0,215,215,,,,90.0,8
1789899514.507473,9566,13.16,3.0,0,0,215,215,,,,90.0,8
1789899514.5396771,9567,12.09,3.0,0,0,215,215,,,,90.0,8
1789899514.5708544,9568,7.35,3.0,0,0,215,215,,,,90.0,8
1789899514.5798354,9569,5.98,3.0,0,0,215,215,,,,90.0,8
1789899514.6631858,9570,2.99,3.0,0,0,215,215,,,,90.0,8
1789899514.7093534,9571,11.9,3.0,0,0,215,215,,,,90.0,8
1789899514.7409275,9572,13.96,3.0,1,1,217,217,0.2078,0,7.732,90.0,8
1789899514.7712624,9573,8.98,3.0,1,1,217,217,0.214,0,8.568,90.0,8
1789899514.8326046,9574,7.98,3.0,1,1,217,217,0.2132,0,6.358,90.0,8
1789899514.8635213,9575,1.0,3.0,1,1,217,217,0.212,0,8.063,90.0,8
1789899514.9094095,9576,12.98,3.0,1,1,217,217,0.2153,0,7.462,90.0,8
1789899514.9393299,9577,12.97,3.0,1,1,217,217,0.2192,0,6.48,90.0,8
1789899515.0011642,9578,7.98,3.0,1,1,217,217,0.2246,0,7.444,90.0,8
1789899515.0330787,9579,7.98,3.0,1,1,217,217,0.2276,0,8.978,90.0,8
1789899515.0639963,9580,1.99,3.0,1,1,217,217,0.2293,0,8.968,90.0,8
1789899515.095912,9581,2.0,3.0,1,0,217,217,,,,90.0,8
1789899515.1710813,9582,10.48,3.0,1,0,217,217,,,,90.0,8
1789899515.202179,9583,8.16,3.0,1,0,217,217,,,,90.0,8
1789899515.2342608,9584,2.0,3.0,1,1,210,210,0.227,0,8.772,90.0,8
1789899515.2651737,9585,4.99,3.0,1,1,210,210,0.2282,0,11.586,90.0,8
1789899515.340992,9586,13.81,3.0,1,1,210,210,0.2323,0,6.215,90.0,8
1789899515.3729084,9587,8.98,3.0,1,1,210,210,0.2295,0,9.115,90.0,8
1789899515.4038258,9588,9.97,3.0,1,1,210,210,0.2279,0,6.567,90.0,8
1789899515.4352505,9589,5.98,3.0,1,1,210,210,0.2358,0,6.264,90.0,8
1789899515.4972253,9590,6.12,3.0,1,1,210,210,0.2433,0,6.323,90.0,8
1789899515.5446196,9591,14.96,3.0,1,1,210,210,0.24,0,7.879,90.0,8
1789899515.5595787,9592,1.0,3.0,1,1,210,210,0.2397,0,7.712,90.0,8
